"CT","mx_mean","mx_lb","mx_ub","mx_se"
37.01,4.74,2.76,7.88,1.29
37.02,4.91,2.76,8.04,1.34
38,5.57,3.37,8.84,1.4
39.01,4.51,2.67,7.49,1.22
39.02,6.49,3.94,10.2,1.63
40.01,4.45,2.36,7.86,1.44
40.02,4.01,2.28,6.74,1.13
41.01,3.74,2.25,5.92,0.97
41.02,3.68,2.16,5.7,0.91
42,3.12,1.8,4.92,0.8
43.02,3.04,1.66,5.13,0.95
44,2.91,1.51,5.01,0.89
45.01,3.06,1.49,5.5,1.02
45.02,3.05,1.75,5.04,0.86
46,3.76,2.01,6.36,1.11
47.01,4.02,2.07,6.77,1.22
48,4.22,2.49,6.72,1.12
49.01,4.59,2.78,7.14,1.15
49.02,3.95,2.11,6.94,1.26
50.02,5.09,3.07,7.84,1.23
50.03,6.13,3.57,9.94,1.63
50.04,6.13,3.5,10.19,1.78
51.01,4.56,2.71,7.24,1.24
51.02,5.38,3.2,8.79,1.41
52.01,4.97,2.98,7.71,1.21
52.02,4.7,2.74,7.54,1.21
53.01,4.37,2.44,7.43,1.31
53.02,4.81,2.46,8.55,1.54
54.01,7.48,4.84,11.08,1.6
54.02,4.08,2.43,6.61,1.13
55.01,5.09,2.72,8.73,1.57
55.02,6.5,3.15,12.18,2.28
56.02,6.59,3.27,11.41,2.09
57.02,5.78,3.59,8.9,1.39
59.06,11.23,6.12,18.92,3.2
59.07,4.85,2.71,8.15,1.39
59.09,6.32,3.01,11.32,2.18
59.1,5.67,3.04,9.25,1.62
59.11,5.04,2.98,7.9,1.32
60.02,4.85,2.57,8.53,1.58
61,4.43,2.01,8.4,1.68
62,5.09,2.72,8.38,1.47
64,5.72,3.52,8.83,1.37
65,5.5,3.35,8.95,1.4
67.01,5.61,3.01,9.71,1.7
68,5.52,2.91,9.23,1.69
69.02,3.07,1.87,4.64,0.71
100.01,4.76,2.57,8.34,1.5
100.02,3.42,1.85,6.01,1.11
101.03,3.62,1.86,6.62,1.19
101.04,4.43,2.47,7.57,1.33
101.06,3.54,2.02,5.61,1
103,2.7,1.58,4.35,0.73
104,3.05,1.77,5.1,0.86
110.02,2.76,1.09,5.87,1.32
110.03,3.67,1.73,7.15,1.37
110.04,3.05,1.44,5.73,1.14
111.02,2.82,1.44,4.72,0.86
111.05,3.18,1.64,5.55,1.07
111.07,3.84,2.19,6.4,1.12
112,3.32,1.81,5.51,1.02
113,2.84,1.49,4.65,0.82
114.01,3.5,1.6,6.79,1.32
114.02,3.4,1.64,6.12,1.19
115,3.06,1.81,4.95,0.79
116,3.14,1.72,5.18,0.87
117,2.73,1.57,4.33,0.72
118,2.56,1.46,4.09,0.68
120,3.05,1.62,5.33,0.98
121,2.88,1.46,5.21,0.97
122,2.85,1.56,4.61,0.81
130.03,2.41,1.29,4.23,0.75
131,2.66,1.68,3.96,0.58
132,3.05,1.53,5.65,1.07
133.01,4.08,1.87,7.72,1.56
133.02,3.35,1.77,5.7,1.03
134,3,1.8,4.98,0.83
135,3.02,1.71,5.13,0.88
140.02,4.06,2.56,6.14,0.91
140.03,4.31,2.71,6.65,1.01
140.04,4.08,2.15,7.43,1.33
141.01,4.87,2.78,7.62,1.27
142.01,3.62,2.04,6.14,1.05
142.02,3.57,1.91,6.28,1.15
142.03,3.23,1.71,5.61,0.99
143.01,3.79,2.09,6.42,1.1
143.02,3.91,2.51,5.95,0.88
143.03,3.88,2.22,6.22,1.05
144.04,4.42,2.27,7.98,1.41
144.06,3.82,2.26,5.86,0.96
145.01,3.49,2.1,5.32,0.8
145.02,3.53,1.83,5.97,1.11
146,4.17,2.37,6.64,1.14
147.01,2.97,1.72,4.99,0.8
147.09,3.83,2.3,5.92,0.92
148,4.04,2.47,6.18,0.95
149.02,3.12,1.56,5.73,1.09
149.05,3.44,1.89,5.84,1
149.08,3.2,1.82,5.22,0.89
